issue_id,issue_link,post,q1,a1,q2,a2,q3,a3,q4,a4,q5,a5,q6,a6,q7,a7,q8,a8,q9,a9,q10,a10
consolibyte_quickbooks-php_issues_206,https://github.com/consolibyte/quickbooks-php/issues/206,Since 7.03 I've started to get Fatal error: FatalErrorException in Service.php line 894: Call to a member function IPP() on null My app worked fine for last 6 months and nothing changed in environment. What is the possible reason of this issue?,Could you please tell us which ownCloud version you are using?,,"What version are you running? Also, have you manually deleted any data from the system?",,"What is the URI in which you are seeing this error? Also, is the advanced module set in the ""modules_allowed"" config value in the fuel/application/config/MY_fuel.php?",V,Do you have Ion Auth loaded in that controller?,V,Where do you see that error so I can reproduce on my end?,V,Can you give me the pdf file which generates this issue ? sebastien@malot.fr,,How can I help you if I don't even know what were you doing? Not even a full stacktrace to paste?,,How to reproduce? Do other things work with a db connection for you or doesn't work it at all?,V,Did you remember to renew your tokens? Tokens expire after 6 months...,V,What branch did this come from? Is this from the develop-next branch?,
nsf_gocode_issues_166,https://github.com/nsf/gocode/issues/166,"With Go 1.2 (go1.2rc3), gocode autocomplete returns:",What are the errors? Plus I'll take a look when I got to my windows machine.,,Could you clarify your request? Do you have an error? @uldisn,V,Can you share the source that causes this?,V,what the version of your server? using kubectl version?,,What version of Go is this?,V,How did you install Gogs?,,Did you check termbox.Init() for error?,,What is rational for adding new option in new version?,,Can you attach the full trace?,,What's in the server logs?,
kisielk_errcheck_issues_54,https://github.com/kisielk/errcheck/issues/54,"The go1.4 directory structure changed, the stdlib resides in goroot/src immedately instead of being in goroot/src/pkg",Did you include the filenames of the protos you want to compile?,,what version of openshift (and the router) is this running?,,What's in the server logs?,,Could you please try using vim-polyglot package?,,Don't run errcheck on programs with import cycles? :),,Did you check termbox.Init() for error?,,Should I close the issue?,,"Can you explain what you were trying to do, and the steps you took that led to the above error? Thanks, Rob",V,"Could you please tell us what the steps/commands to use to reproduce this ""index out of range"" runtime error panic? Many thanks!",V,What problem are you having? Have you recompiled errcheck with 1.4?,V
moxiecode_plupload_issues_418,https://github.com/moxiecode/plupload/issues/418,"BeforeUpload event (and possibly other public events) is not ""forwarded"" by the UI widget. I needed to modify the multipart_params on upload start and had to ""hack"" around this. Thanks.",What is your usage case? What kind of validation you would like to use for example?,V,Can you post your config?,,Do you want to send form data with file upload ? you can use formData option or dynamicFormData callback,,"Did you apply the CSS adjustments? (_adding ""div"" in front of some of the selectors_)",,"What exactly ""not working good"" means? File is uploaded or it's not uploaded or it's partially uploaded, etc.",,Can you provide a failing example online or via [fiddle](https://github.com/moxiecode/plupload/wiki/Create-a-Fiddle)? Does it happen for a specific browser?,,May I ask you what were you trying to do exactly with BeforUpload and other events?,V,Can you provide the code that you are using to initialize Plupload?,V,What type rename do you want?,,Can you be more specific about what you're having problems with? Make sure you've read and understand the docs on sails controllers and services.,V
sinatra_sinatra_issues_147,https://github.com/sinatra/sinatra/issues/147,"Just try simple sinatra app with config.ru, 404 for all requests.",What's your Ruby version? Can you try installing it without the sudo?,V,Can you provide a description?,V,"Can you abort those WIPs, get daitss setup without PDFapilot and restart daitss, then reissue refresh for those packages? Thanks,",,Which ruby was installed on the machine?,V,What Rack version are you using? Do you use sinatra-contrib?,V,Can you reproduce this problem on ripple? It will allow me to look at all the logs/messages.,V,"does it work with other servers, say unicorn?",V,whats a Mustache view?,,Did you read the readme? You're not going to get an answer unless you post on the mailing list,,do you have a repro?,
rlamana_Ventus_issues_28,https://github.com/rlamana/Ventus/issues/28,Windows will have the Ventus' theme and his usable elements.,Which version are you using? Can you provide a Plunker that shows the bug?,V,can you suggest a few greens you like? (HEX),,Do people prefer the Polymer animation?,,Can you give me more details?,V,Do you mean to make a more standard/options way to package themes? what do you exactly mean here?,V,Can you give an example of what the possible return values should be?,,"Did it work in the last version, or is this a recently discovered thing?",V,what do your reading settings look like? what type of page/link is '2013 festival'? do you have a link to your site that we can see?,,What does Firebug or Inspect Element identify it as?,,What is your code?,V
rails_rails_issues_5734,https://github.com/rails/rails/issues/5734,This functionality is needed a lot by external libraries. Right now the docs say: Let's change that and make this class public instead.,Do you know the last version this was working correctly on?,,Did you restart the console after you created the Russian version?,,"Can you provide more details, do you get an error backtrace?",,Could you please provide a patch? :D,V,Do you have examples of these external libraries? I [searched in the Github](https://github.com/search?utf8=%E2%9C%93&q=%22ActiveModel%3A%3AConfiguration%22&repo=&langOverride=&start_value=1&type=Code&language=Ruby) and didn't find any.,V,Could you please compare both _Gemfile.lock_ in case something rings a bell?,,Did this behavior cause an issue for you?,,"Can you upload the project to GitHub and show us, please?",,"Why would you expect this to produce an ""OR""? I could see ""AND"", but not ""OR"".",,Can you push a sample application to github that demonstrates the problem?,V
slic3r_Slic3r_issues_271,https://github.com/slic3r/Slic3r/issues/271,"Almost any modern application or UI selects the content of an input field when tabbing between them. this allows fast data input. slic3r just puts the cursor in the beginning of each input field, and the user has to select and type the new value, and the selection part is not user friendly.",Did you try running it without the --gui flag?,,How can I reproduce this issue?,V,Could you post an example?,,What platform are you on?,V,Can you put more effort into explaining your problem?,V,Can you please read guidelines?,,What is the diameter of those columns?,V,Why would you have an old config file with extrusion_axis set to zero or to a incorrect value?,,Can you provide example .stl and Slic3r config?,V,"will it be a moot point, once extensions can add their own fieldtypes?",V
MultiMC_MultiMC5_issues_1285,https://github.com/MultiMC/MultiMC5/issues/1285,"I keep trying to add DivineRPG, and I can't load it, here is the crash log: http://paste.ee/p/2rEpG The code is 255",Does it work without the mods?,,How did you make this pack? Did it ever work? Which mods did you add before it started to crash?,,"Does it also crash when you have no mods installed (aka Vanilla)? If no, a mod is messing with MC's classes in a bad way what than causes the crash.",V,"Do you have fullscreen enabled in Minecraft? You may have to force it off, because it doesn't work properly with the new Forge loading screen.",V,"Does it work if you make MultiMC redownload Minecraft? (Go into your instance settings, change version back to Vanilla 1.7.10 and reinstall Forge/Liteloader)",V,Does it work with a new world?,V,"What distro are you packaging for? The SDL mixer package should require libogg/libvorbis, but I would double-check that they are installed.",,How? I'm not exactly sure.,V,What GPU do you have?,V,What version of minecraft? Were you using mods? Are you sure this isn't an issue with your modpack?,V
atom_atom_issues_3290,https://github.com/atom/atom/issues/3290,The menubar is showing gibberish. this may be a missing font. image below. thanks. u.teknik.io/DMOvLc.png,Can you share a link to the file being edited when it crashed?,,What does the file look like in notepad?,,"What's that OS? The menu bar seems to be styled by the OS and gets muddled up by it. Also, do you have any unusual languages on your OS?",V,Would you be able to use these packages instead?,V,Might you have a package installed that is doing some sort of code formatting on save?,,"Would you like to create one, @mehcode?",,Do you remember how you launched Atom when it failed?,V,Can you check that issue and see if you're observing the same behavior?,V,Did you just enable it and refresh? What version you on?,V,"Did you upgrade from an old version, or was it a fresh install?",V
Bitmessage_PyBitmessage_issues_370,https://github.com/Bitmessage/PyBitmessage/issues/370,I've tried the api client on using the function api.listAdresses and I got this stacktrace :,How can I make the documentation more clear?,V,Can you share me a link to the issue on swagger-core?,,Do you have a screenshot?,,What does this mean?,V,Could you post a snippet of code that demonstrates the bug?,V,"can you provide your source code? did you include ""INCLUDE"" parameter to fetch relations? see public Issue getIssueById(Integer id, INCLUDE... include)",,What are you trying to accomplish?,,Can you give an example of how you would use this and what for?,V,"Could you close this issue? Payroll is not available in this gem. Depending on your country, the payroll api is not ready: https://developer.xero.com/documentation/api/employees/",V,Do other commands work? Does helloWorld work?,V
Leaflet_Leaflet_issues_1258,https://github.com/Leaflet/Leaflet/issues/1258,"We're using Leaflet for an image deep zoom on an iPad 3, inside of a PhoneGap application. I noticed a weird issue where you can see two of the same image sometimes when zooming in/out of a image. Our sample setup can be found at http://dev.dlcervantes.com. ![photo](https://f.cloud.github.com/assets/552068/44170/621e9cb6-56b0-11e2-8e36-4ad360c95a20.png)","What is automatic table expansion? Also, in the before/after screenshots, what changed? Also, what version of Kibana 4 is this and what browser are you using?",,Can you publish a fiddle/codepen/[playground](https://playground-leaflet.rhcloud.com/) that displays this behaviour?,V,"Does it reproduce on just a web page, or only inside a PhoneGap instance? Can you reproduce the same on iPad 2?",V,did you test without grappelli? because that js comes with django.,,What do you see when accessing <ip>/wordpress via browser?,V,What is the payload of request?,,"Which architecture have you chosen in Visual Studio? You must select ""ARM"", not ""Any CPU"".",,"Do you have an url where this issue can be seen? If not, please create a jsfiddle",V,Can you publish a fiddle/codepen/[playground](https://playground-leaflet.rhcloud.com/) that displays this behaviour?,V,Do you think you could boil this down to a small test case? It's hard to just guess what's going wrong here.,
zendesk_zendesk_api_client_rb_issues_91,https://github.com/zendesk/zendesk_api_client_rb/issues/91,"1.9.3p194 :001 > ticket = ZENDESK_CLIENT.tickets.create(:subject => ""Ticket 1 from ruby"", :description => ""description of ticket 1"") ticket: <#ZendeskAPI::Trackie description=nil subject=nil> - save the server responded with status 422 {""error""=>""RecordInvalid"", ""description""=>""Record validation errors"", ""details""=>{""base""=>[{""description""=>""Description: cannot be blank""}]}} any thoughts ?",Did you dump/delete tickets from the database?,,Can you send a screenshot of your Ticket Details form configuration page? (Admin Panel -> Manage -> Forms -> Ticket Details),V,"Dont know, why this 2 lines are there?",,What error message did you get when you submitted? Did you use this API to remove the migration https://cms-http-group.web.cern.ch/cms-http-group/apidoc/dbs3-client/current/dbs.apis.html?highlight=remove#dbs.apis.dbsClient.DbsApi.removeMigration ?,,Would it be better to provide a mechanism for clearing the resource cache? Or just cap it at some arbitrary number?,,"Could you post a corresponding part of the production.log, please?",V,Which version of zendesk_api is this?,,"Do you have 'bootstrapform', in your installed apps in your settings file?",,Can you enable MySQL long running queries and track down the exact query taking too long? Or is it a PHP function timing out? Cheers.,,Can you provide database type and the table schema?,
ramsey_uuid_issues_36,https://github.com/ramsey/uuid/issues/36,Composer is no longer able to find your package. I believe it is due to your github username change.,"Where did you get listed file from? 3) You didn't describe any steps you do prior getting an error. Please, describe all in details.",V,Do you have a specific question about how to use the library that I can help with?,V,What kind of fatal error do you get?,,Do you mean the length of the string returned by toString()?,,Could you try again with an all lowercase branch name?,,Can you paste the error message received when you try to install ramsey/uuid?,V,"Do you mean Carbon 1.18? If so, the ""~"" already specifies Carbon >= 1.14, < 2.0",V,Did you have a question or problem using the namespace?,,Can you please provide more details?,V,How is it a problem ?,
scribejava_scribejava_issues_193,https://github.com/scribejava/scribejava/issues/193,"run SinaWeiboExample i got the authorization code,then paste. it's happend. Trading the Request Token for an Access Token... Exception in thread ""Main Thread"" org.scribe.exceptions.OAuthException: Response body is incorrect. Can't extract token and secret from this: 'request=%2Foauth%2Faccess_token&error_code=401&error=40112%3AOauth+Error%3A+token_revoked%21&error_CN=%E9%94%99%E8%AF%AF%3AToken%E4%B8%8D%E5%90%88%E6%B3%95%21'",Did you run the test suite after doing this change?,V,did you see this screen while going to the provided authorization url? ![google](https://cloud.githubusercontent.com/assets/736714/14668268/7ef9e9c4-06f4-11e6-9cc5-cd59a2f358e9.png),V,Can you tell me on which step of Oauth are you getting an error?,V,How exactly were you trying to create the token? Do you have any app specific code that might be related with this issue? Thanks!,V,Do you need any help? What is the version of ScribeJava you are using?,V,Did you solve your issue? Some hints. May be it will be helpful for someone in the future,,Do you mind getting a pair for me?,V,Does that make sense?,,Do you mind to put a reproducible example so I can take a look?,,"Could you close this issue? Payroll is not available in this gem. Depending on your country, the payroll api is not ready: https://developer.xero.com/documentation/api/employees/",
numba_numba_issues_303,https://github.com/numba/numba/issues/303,"I get some small numeric noise, e.g. https://gist.github.com/eltjpm/6089689","How do you see this being implemented, Alex?",,Can you show me an example where bn.nansum and np.sum give a different answer?,V,Which version of Numba are you using?,,"Do you have another file named ""numba.py"" in your current directory? The Python interpreter will pick up that as ""numba"" instead of the real package.",,"Did you build numpy yourself? I'll guess a Cython problem, but need to know more. What distro? what OS?",,Can you actually compile anything with icc in that situation?,,"What absolute times do you get on your computer for the two implementations you are comparing? (I assume you are comparing ""Pure Python Function"" to ""Numba Wrapper"".)",,Do you have more patches you want in in the nearish future?,V,Does that explain what you are seeing? This link might be useful... http://numba.pydata.org/numba-doc/dev/user/5minguide.html#how-to-measure-the-performance-of-numba,,Can you build clang too?,
CesiumGS_cesium_issues_7943,https://github.com/CesiumGS/cesium/issues/7943,https://cesiumjs.org/Cesium/Build/Apps/Sandcastle/#c=xZZtb9owEMe/isUbgkTNc1cxisYAbZVYQeyhQstemOSaWHNsZBtQWvHddyRMQIYGlaC9vIh9vv/p7n6KlQXTZMFhCZrcEglL0gXD5xH9kficvJdsu0paxiXofOG9K125QJUGf4AulKV6CtJyy8FQ5vvOsysJmmQRkCbJj8EnPjMhvgSK8sX0eKZEvN5jyEaQeg0mUtKge1NOl2mLKyZr9FGrqAeBBjAdrVn8GXgQWuP8vHrXKJLaTZFUG2W04jbhS+2qUt1L9auwk2zJfRtiZY0dX8QsaM4EundmONp018PGv2wiRlrNQNvYed4vz1NC6W276x0d93vboFUhXa9cudpCmIo5nE7hgfuQSHZZYEPYDyMBm6VVXA5OvXw2ONtUB+HUyuenQzJ4Pg6+9zN94Ay7B0BO+oPB8OEYS6WZDF5Ac5jEH0JpQqVtckAEyMCGF0RaPQPSfbLV1/7ssmCH4879pyza9TQHyTCb5IaWj8H0YiZPR9nF6EMgE4QzZrEJSS8IsX52iPX/Qqy8wufZnXTuDzAcpdNs4li1gTtpnXylUk6sgpbHugvH4MYghFqejneSxL8l4OuzA75+c8DprXoi4vL+cxxzSvVJqeibcjKM1yG5Yq5lbCygnUo/8Gi2vnXnWjiUlixEM4FdmdJ07v0GSz2TyFqlv6KWzxeE+7duLvOP5eaIJ5gxePI4F+IrfwI3126VMH5PJhTzuQyGC9CCxeuQsNIepE5KaauE239VVikxZXon4x8,Can you run 'lxc monitor' in a separate terminal and try again? That should get you the server side logs.,,Can you elaborate a bit more why you think this is an issue?,V,When does this serialization occur? Can you show the flow and point where serialization occurs?,,"Can you confirm that you recently did a PGP key update using the website, and that the bug appeared after that?",,Could you give an example of a Unicode character that you would input and the output you would expect?,,Does it work? It looks fine from here.,,how was this created?,,What version of Chrome are you using? Can you try Chrome Canary 77.0.3820.5?,,What type does the function have in that file?,,how are you calling it? and what runtime version/jsx version?,
joblib_joblib_issues_313,https://github.com/joblib/joblib/issues/313,"I've added a small extra feature that recalculates if a result is older than a certain age. Will recompute if cached result is older than 60 seconds. Code is in this branch: https://github.com/fredludlow/joblib/tree/expires-after Is this of interest? And if so, is there anything else that needs doing before sending a pull request? (I've added test coverage in test_memory.py)",Which version of Devel::PPPort do you have?,,Which version of node? libxmljs?,,Does it feels like it would solve your problem too?,,Can you also provide the steps to create it ?,,What's the version of joblib that you are using? Have you tried on a recent one?,,What makes you think that?,,Can you please test it? I cannot reproduce the original problem on my machine although I tried with Python 2.7 under OSX El Capitan too.,,Which provider? And have you updated your plugins?,,Do you have a particular use case in mind? We try to keep joblib caching as much unsurprising as possible so my first reaction would be against this idea.,,Does that explain what you are seeing? This link might be useful... http://numba.pydata.org/numba-doc/dev/user/5minguide.html#how-to-measure-the-performance-of-numba,
mulesoft_mule-transport-amqp_issues_15,https://github.com/mulesoft/mule-transport-amqp/issues/15,"AMQP message reception doesn't work when deployed to a cluster. See the below stack trace. The flow in question works fine in standalone. ERROR 2013-02-21 20:54:27,671 [[poc-1.0.0-SNAPSHOT-v20130221-21+52].amqpConnector.receiver.01] com.hazelcast.nio.AbstractSerializer: java.io.NotSerializableException: com.rabbitmq.client.impl.ChannelN com.hazelcast.nio.HazelcastSerializationException: java.io.NotSerializableException: com.rabbitmq.client.impl.ChannelN Caused by: java.io.NotSerializableException: com.rabbitmq.client.impl.ChannelN ... 77 more ERROR 2013-02-21 20:54:27,690 [[poc-1.0.0-SNAPSHOT-v20130221-21+52].amqpConnector.receiver.01] org.mule.transport.amqp.AmqpMessageReceiver$AmqpMessageRouterWork: Impossible to route: org.mule.transport.amqp.AmqpMessage@196f403a[consumerTag=amq.ctag-A-9g_PpjZlJcAEQ__uA4_A,envelope=com.rabbitmq.client.Envelope@559552e4,body={60,102,111,111,50,47,62},properties=#contentHeader<basic>(content-type=text/plain;charset=UTF-8, content-encoding=UTF-8, headers={MULE_SESSION=rO0ABXNyACNvcmcubXVsZS5zZXNzaW9uLkRlZmF1bHRNdWxlU2Vzc2lvbi7rdtEW7GGKAwAEWgAFdmFsaWRMAA1mbG93Q29uc3RydWN0dAAmTG9yZy9tdWxlL2FwaS9jb25zdHJ1Y3QvRmxvd0NvbnN0cnVjdDtMAAJpZHQAEkxqYXZhL2xhbmcvU3RyaW5nO0wAD3NlY3VyaXR5Q29udGV4dHQAJ0xvcmcvbXVsZS9hcGkvc2VjdXJpdHkvU2VjdXJpdHlDb250ZXh0O3hwAXB0ACQyYmY2ZGRkNy03YzliLTExZTItOTBiYi04YjhiMmIxNzRjZjNwc3IAJWphdmEudXRpbC5Db2xsZWN0aW9ucyRTeW5jaHJvbml6ZWRNYXAbc/kJS0s5ewMAAkwAAW10AA9MamF2YS91dGlsL01hcDtMAAVtdXRleHQAEkxqYXZhL2xhbmcvT2JqZWN0O3hwc3IAJG9yZy5tdWxlLnV0aWwuQ2FzZUluc2Vuc2l0aXZlSGFzaE1hcJ3R2e9nRc4AAwAAeHB3DD9AAAAAAAAQAAAAAnQAFVJFREJPWF9UUkFOU0FDVElPTl9JRHQAJGQwYWEwODdjLTRkYTctNDBiMy1iYWVhLWU4OWZjNzZkMWFlYnQAE1JFREJPWF9NRVNTQUdFX05BTUV0ABJDdXN0b21lclN1YnNjcmliZWR4cQB+AAl4eA==, MULE_CORRELATION_GROUP_SIZE=3, MULE_ENCODING=UTF-8, MULE_CORRELATION_ID=d0aa087c-4da7-40b3-baea-e89fc76d1aeb, MULE_ROOT_MESSAGE_ID=2bf493e5-7c9b-11e2-90bb-8b8b2b174cf3, MULE_ENDPOINT=amqp://Subscription-V1_0, Content-Type=text/plain;charset=UTF-8}, delivery-mode=2, priority=0, correlation-id=d0aa087c-4da7-40b3-baea-e89fc76d1aeb, reply-to=null, expiration=null, message-id=2b45408a-7c9b-11e2-a67c-a10b3cf87a8b, timestamp=Thu Feb 21 20:54:26 CST 2013, type=null, user-id=null, app-id=null, cluster-id=null)] org.mule.api.service.FailedToQueueEventException: Interrupted while queueing event for ""SEDA Stage SubscriptionStatus.BC.stage1"". Message payload is of type: byte[] Caused by: java.lang.RuntimeException: com.hazelcast.nio.HazelcastSerializationException: java.io.NotSerializableException: com.rabbitmq.client.impl.ChannelN ... 56 more Caused by: com.hazelcast.nio.HazelcastSerializationException: java.io.NotSerializableException: com.rabbitmq.client.impl.ChannelN ... 76 more Caused by: java.io.NotSerializableException: com.rabbitmq.client.impl.ChannelN ... 77 more",What version of Chrome are you using? Can you try Chrome Canary 77.0.3820.5?,,"Does the change I mentioned get your example working? Or have you looked at IPython, where this code lives now?",,how are you calling it? and what runtime version/jsx version?,,which lib version do you use? I can't reproduce it with netty-socketio 1.7.8,,Can you elaborate a bit more why you think this is an issue?,V,Can you run 'lxc monitor' in a separate terminal and try again? That should get you the server side logs.,,What type does the function have in that file?,V,Could you give an example of a Unicode character that you would input and the output you would expect?,V,When does this serialization occur? Can you show the flow and point where serialization occurs?,V,Does it work? It looks fine from here.,
mozilla_kitsune_issues_3311,https://github.com/mozilla/kitsune/issues/3311,Is there a way to make a script that could modify about:config settings? Couldn't find a way to do this. Could this be a future feature?,What exactly are you trying to do?,V,Do you mean give the SUMO site the ability to modify the browser settings of a visitor? That would open some major security holes I think.,V,"Where are these lines located, and what is $this in your case?",,Could you please explain?,V,Maybe [$ALLOW_CONFIG_MUTATIONS](https://github.com/lorenwest/node-config/wiki/Environment-Variables#allow_config_mutations)? Opinionated doesn't have to mean inflexible :),,What version do you have installed? This documentation is for the 2.0.0-alphaX versions.,,Can you elaborate what you not understand? The instructions are very clear.,V,how do you record your video? flash/ html5? flex what client side tool to record?,,does supervisord come bundled with puphpet? wasnt aware of that.,,how to solve it?,
canjs_canjs_issues_1223,https://github.com/canjs/canjs/issues/1223,"define(['can/control', 'can/view'], function(Control, can) { var frag = can.view(this.options.view, this.options.viewData || {}); }); // Uncaught TypeError: undefined is not a function reading = can.__clearReading(); Tracing the dependency chain seems like view needs compute?",which version of jQuery are you using?,,Do you mean 2.3-pre? There is no 3.3.,,Can you describe your scenario a bit more or provide a jsFiddle? Are you trying to disable notifications while making updates?,V,"When running your program, have you made sure that the Erlang VM can find couchbeam's .beam-files? AFAICS couchbeam_fetch/1 should be there and exported by the module.",,How does that sound?,,Which template language are you using?,,What do you plan using it for? What's your case?,,"What is ""seems not supported anymore"" supposed to mean? What did you do? What did you expect? What happened instead?",,Can you create a fiddle demonstrating?,V,May be the [FURY mailing list](https://mail.python.org/mailman3/lists/fury.python.org/) would be more appropriate? @skoudoro @Garyfallidis ?,
Project-OSRM_osrm-backend_issues_370,https://github.com/Project-OSRM/osrm-backend/issues/370,"i am trying to display two itineraries between two points on the GUI of OSRM , is that possible ?? any suggestion",Can you elaborate a bit more? Thanks!,V,Can you elaborate more on what you mean by ?,V,"What did you try so far, and what are specific problems?",V,Could you explain what you are trying to do?,V,did you check turn restrictions?,,What's your specific issue? You can simply use the Mason build as described here https://github.com/Project-OSRM/osrm-backend/wiki/Building-OSRM otherwise you have to get all deps.,V,What do you mean your extra graph info?,,Can you give us more infomation on the problems you're having? We have a wiki page on how to compile (https://github.com/Project-OSRM/osrm-backend/wiki/Building-OSRM) Edit: You could also try our docker images: https://hub.docker.com/r/osrm/osrm-backend/,,do you have specific examples?,V,"What do you mean with ""inside or outside of route""? Do you want to know if a specific route goes over / near a specific coordinate?",
dokku_dokku_issues_1085,https://github.com/dokku/dokku/issues/1085,Can not start application,What version of CF and Mura are you running and on what OS?,,"Do you have any ""custom"" module named ""resource"" in your sys.path?",V,what is the number of frame in your original video ?,,Can you gist your ENV file?,,Did you install the plugin properly? have a look at the installation section.,V,"Could you check and confirm ""PATH""? Also, I recommed ""Erlang 15B03-1"" for it. You can see [installation doc](http://www.leofs.org/docs/install.html#erlang). Thanks.",,Did you work it out?,,Could you try restarting https://travis-ci.org/msgqe/travisci/jobs/224883913 to recalibrate the problem?,,What is the default value set in the Custom Fields?,V,What do you mean by always added to a newly deployed app? Can you provide nginx config output from deploys and a gist of the deploy with dokku trace on?,V
FPtje_DarkRP_issues_2069,https://github.com/FPtje/DarkRP/issues/2069,[ERROR] gamemodes/darkrp/gamemode/modules/base/sh_createitems.lua:380: attempt to perform arithmetic on field 'LastVoteCop' (a nil value) 1. callback - gamemodes/darkrp/gamemode/modules/base/sh_createitems.lua:380 1. callback - gamemodes/darkrp/gamemode/modules/chat/sv_chat.lua:8 2. unknown - gamemodes/darkrp/gamemode/modules/chat/sv_chat.lua:162 1. unknown - lua/includes/modules/concommand.lua:54,What addons are you running?,,What do lines 38 and 39 of med_kit/shared.lua say for you?,V,did you disable FAdmin?,V,What is GM.Config.startinghealth set to in config.lua?,V,Did you remove your view model?,,What do you want to know?,,What resolution were you at? Is this reproducible? Do you have any addons that modify the Q menu or tool cpanels (other than extra tools)?,V,What is HP 25000?,,"what, you want me to mess with ULX shit because they throw an error?",,Did you remove FPP?,
django-crispy-forms_django-crispy-forms_issues_64,https://github.com/django-crispy-forms/django-crispy-forms/issues/64,"Hello Is it possible to redisplay a form by constructing the crispy form through a django view? I am trying to process a form, submit it through ajax, and then have the form regenerate and overwrite a div. I was hoping to pass this through as a json.dumps(form) using HttpResponse. Thank you",Do you have an example page?,,can you split up the one large form in to multiple smaller forms?,V,How do you mean? The progress event is for the fileset. The position and total values in the callback should reflect that.,,"What exactly you need to redraw? Cheers, Miguel",,Do you have that problem on the test suite? http://jquery.malsup.com/form/test/,,Maybe that will work for you?,,What are you trying to achieve @nvcken ? Do you want a _multipart_ encoded body or a _urlencoded_ one?,,Can you explain further? When using the iframe option a real XMLHttpRequest object is not used.,,Can you post a link to a test page? Thanks.,,Can you post a link to a page that shows the problem?,
badges_shields_issues_835,https://github.com/badges/shields/issues/835,"Hello there! I was wondering if there is any ~~hidden~~ (no hidden way, just checked the code :) way to define the social badge right-hand-side text with a query parameter. If not, is there any chance it can be added as a feature request? Thanks a lot in advance and long live the badge revolution!",Which one is the status bar icon? Icon on the top-right does contain the unread counter. Give me a screenshot please.,,Do you think you could make a PR?,,Do you mean npm modules? Is there a package.json field that I am not aware of?,,Does that make sense?,,Do you get a different result?,,Can you give me an example of badges that we can provide?,V,"Maybe green for 100%, yellow for anything else?",,Can I consider this issue closed?,,"Could you delve into what you want to achieve, please?",V,Do you have access to source configuration? can you check if the options is on or off?,
gildas-lormeau_SingleFile_issues_339,https://github.com/gildas-lormeau/SingleFile/issues/339,Please add 'Save favicon' checkbox. Thank you.,Can you please give me an example of URL illustrating this issue?,V,Do you have an example of URL allowing me to reproduce the issue?,V,Do you have suggestions on how I'd go about identifying PHPISD? It looks like it mostly works behind the scenes which may make it impossible to detect.,,"Can you check if there is anything logged in the browser console? Enable logs, then press Ctrl-Shift-j or check in Tools/Web Developer/Browser Console.",,Can anyone with Win 10 reproduce this?,,Would you like to save pages without embedding the favicon or did you save a page where the favicon is missing?,V,What page are you trying to save? What error do you see?,V,Could you cite me an example?,V,Did you try to follow the procedure to [debug unknown issues](https://github.com/gildas-lormeau/SingleFile#troubleshooting-unknown-issues)?,V,What key bind do you want to use?,
deathmarine_Luyten_issues_162,https://github.com/deathmarine/Luyten/issues/162,"java.lang.NumberFormatException: For input string: """"",Can you try again now? We were updating the release builds and used a name that likely caused this problem. It should be corrected now.,,can you post the jar file or what you were doing that caused this?,V,"Could you create an example using jsfiddle.net or similar, which demonstrates the second case?",V,Did you resolve dependency conflicts? @karthikprasad13 already [commented](https://github.com/Impetus/Kundera/issues/988#issuecomment-364114110) there.,,Can you show the cron expression you use?,,Do you have a code snippet or a JUnit that I can run?,V,"Can you provide more information on your setup? Number of nodes, Hadoop,Java and Spark versions? Also please share the log information on this error.",V,Which one of the GPS Logger apps do you use?,,Can you test it too? I have uploaded the new bundles (RC3) on http://www.tinylog.org/download,,Do you have an apk by chance?,V
SDWebImage_SDWebImage_issues_332,https://github.com/SDWebImage/SDWebImage/issues/332,Hello. I would like to get an update if this issue has been adressed to ? I am getting a little bit confused in the threads I've looked into. Thx guys,Does this make sense?,,Did you read this: https://github.com/rs/SDWebImage#handle-image-refresh ?,V,how did you install the library?,V,why dont you reload that request again to show the complete image? I will close this as it does not seem to be a problem with the library.,,Which version did you have ?,V,Could you provide a trace from Instruments so we can see what is causing the lag?,V,Why would you need that?,,How about turning off ARC for specific file? http://stackoverflow.com/questions/6646052/how-can-i-disable-arc-for-a-single-file-in-a-project,,can you share some code usage?,,What do you mean by spanning image?,
phalcon_cphalcon_issues_9934,https://github.com/phalcon/cphalcon/issues/9934,"Hi, I noticed that the ""content-type"" HTTP header is not returned by Phalcon when doing request->getHeader(). I had to go with my own home-made function to retrieve that header (that function parses $_SERVER and retrieves every ""HTTP_*"" key, plus the ""CONTENT_TYPE"" key). Thank you,",What URL are you passing to your application?,,"Do you have a test repo with this bug? Also, PHP version and Phalcon version would help.",V,What version of php are you using? PHP 5.3 is not supported anymore,V,Could you please post the code that allow us reproduce the issue?,V,Can you try it with another file?,,What version with PHP and Phalcon?,V,Could you please provide Exception message?,,Could you please try again using 1.3.3?,,Could you please explain with an example what you are trying to do ?,V,Can you please try again?,
