issue_id,issue_link,post,q1,a1,q2,a2,q3,a3,q4,a4,q5,a5,q6,a6,q7,a7,q8,a8,q9,a9,q10,a10
prose_prose_issues_153,https://github.com/prose/prose/issues/153,"After authorising via GitHub and being returned to your website, the page is completely blank. I checked the console and there are no errors there. Using Chrome 21.0.1180.11 dev on Mac OS X 10.7.4.",which version of elasticsearch and kopf are you using?,,What do you plan to implement exactly?,V,"Do you have any suggestions on what we should do? Looks like a lot of work to rewrite all pages, but we probably don't want to delete everything either.",,"Can you check for php errors by putting this code to the beginning of index,php? May be there is syntax error. error_reporting(E_ALL);",,Does this apply to both HTTP and HTTPS?,V,"Does a force refresh help? Those are the wrong URLs for some things, so it seems like require config isn't getting loaded.",V,Did you see a security dialog when opening Brackets the first time? See https://github.com/adobe/brackets/wiki/Troubleshooting#1-lionmountain-lion-security-dialog.,,What if you navigate to a particular post directly? Eg. http://prose.io/#prose/prose/gh-pages/README.md,V,Do you still observe the first one?,,What kind of OS version are you using? BTW: This [line](https://github.com/mrdoob/three.js/blob/gh-pages/docs/index.html#L402) causes the problem in your case.,
alanjds_drf-nested-routers_issues_42,https://github.com/alanjds/drf-nested-routers/issues/42,nested resources not showed in api root,Does this work for you normally?,,"Can you please describe what you're trying to do in more detail, and/or try the snapshot?",V,Do you want to work on these patches?,,Can you be more specific? Can you provide an example action and URL?,,What version of cockpit are you running?,,Did you search the existing issues beforehand?,V,What do you mean by nested parameters in a path?,,Why do you overwrite the create action?,,Could you paste an example of the response you get ? I'm sorry it's not clear for me,V,"Can you elaborate, with a minimal example please?",V
code-mancers_rapidfire_issues_30,https://github.com/code-mancers/rapidfire/issues/30,To be very specific I was thinking of having rating type of question which will just have different layout than radio buttons. Thanks. How do you propose I should proceed?,what kind of rating question that you have in mind? the one with stars like this: http://css-tricks.com/star-ratings/,V,What is m here? A time series or a model?,,Can you give more details ? What OS are you using ?,,What do you want to do with this addition?,V,"Would you mind opening an issue on the generators repo so we can investigate? Also, were you testing the BBB generator or the Backbone standard one? Thanks.",,Which version are you currently using?,V,What other settings are you looking for?,V,what were you doing before the crash?,,What kind of use case would you want to use this for?,V,What about this? [https://github.com/jphp-compiler/jphp/wiki/For-Contributors](https://github.com/jphp-compiler/jphp/wiki/For-Contributors),
i18next_i18next_issues_1338,https://github.com/i18next/i18next/issues/1338,I want to set all the languages set in my browser as the i18next languages. I have used import Browser from 'i18next-browser-languagedetector'; i18next .use(Browser) Will it get all the languages set as browser languages? How can I console and see whether it is taking my browser languages?,How often did you edit the product description? Did you use the same content for different locales or you created unique content for each location? Thanks,,What type of support are you looking at?,,wouldn't the use of pre tag solve the issue?,,What is your use case?,V,what's the use case?,V,Did you read the readme? https://github.com/i18next/i18next-browser-languageDetector,V,How do you init browser?,V,Could that be the problem?,,Could you point pout which paths you need to secure and what your current constraints look like?,,"Do you get the same issue in the export feature in other gridfields? E.g. members table ""Export to CSV"" button?",
freeCodeCamp_freeCodeCamp_issues_558,https://github.com/freeCodeCamp/freeCodeCamp/issues/558,"Syntax error, unrecognized expression Syntax error, unrecognized expression instead of tasks",What exactly is the issue?,V,Where do you see this?,V,What would a correct sentence look like?,,Could you provide a screenshot of this? I'm unable to reproduce it.,V,Which browser/operating system were you using? Please verify that this still isn't working on your end. Thank you for helping us debug this!,V,Which challenge where you trying to find?,V,Can you please post your current code as well?,V,"What translation would you suggest instead? Also, just to keep all the bases covered, what browser (Chrome, Firefox, Safari) are you using when you access FreeCodeCamp.com ? Thank you!",,Can you paste the code that is causing the issue?,V,"Could you provide a screenshot? I'm not quite following ""Adding a placeholder tag to the element rather than the element....""",V
Jessecar96_SteamBot_issues_890,https://github.com/Jessecar96/SteamBot/issues/890,"It's pretty cool that you can have several accounts with one .exe file now, instead of one per user. But I have rather random account usernames, would it be possible to rename them? Maybe add image or something. User-friendly.",Which version would that be?,V,Will it work for you ? What problem are you trying to solve ?,V,Can you describe your scenario a little more? One way of doing this is described in #1353 Thanks!,,does this still happen with 2.4.0?,,"Would that work for you? Also, do you want to work on this or is it only a feature request? (both are acceptable to me)",,Whats your use case for it?,V,How would you envision this working?,,What are you talking about? There is no GUI..,V,Couldn't you just use a One-to-One relation between Users-to-Roles rather than a One-to-Many?,,Could you elaborate? Why would you have multiple endpoints per repository? How is it going to work?,
colinbjohnson_aws-missing-tools_issues_122,https://github.com/colinbjohnson/aws-missing-tools/issues/122,"Hi, We are running and this doesnt delete anything older than one day what are we missing ? We got the script from https://github.com/colinbjohnson/aws-missing-tools/tree/master/ec2-automate-backup ec2-automate-backup.sh -r ""us-west-2"" -s tag -t ""Backup,Values=true"" -k 1 -h > /data/scripts/ec2-automate-backup.log",Why don't you just backup the oandbackup itself? That's give you the desired apk,,What backend are you using?,V,Could you post an ODBC trace of the execution?,V,Can you connect to the db with pg_dump directly?,V,What happens if the value is empty? Does EC2 still delete the tag or does it fail since the tag exists with a value?,V,What do you mean? Why and for whom do you want reset password? Do you ask GitHub support?,,What does the ec2-automate-backup.log contain after you run the second script?,,Could you tell me in which case you'd want to delete the logs?,V,Did you have /var/lib/docker bind mounted somewhere?,,Do you have a set of steps that reproduces this?,
traccar_traccar_issues_3038,https://github.com/traccar/traccar/issues/3038,"Hello Anton First say congratulation for Traccar. My question. Is possible get markers every 3 or 5 seconds actually markers are every 10 seconds but is not Enough for my I need marks between, looks better in tracking report. Regards.",What Apache has to do with Traccar?,V,What's the difficulty? Just look at the current implementation and follow the same patterns.,,What server are you using?,V,What frame decoder do you use?,V,What version of the web interface are you using?,,Do you mean like a button to request position from device? It will require to finish #7 first.,,"What device or app are you using? Reporting interval is set on the device, not server.",V,How is it related to Traccar server? Your device controls report frequency.,V,Why you want to separate tables for each device? what purpose?,,"What do you mean by ""rotate""? Do you mean deploy? Download installer and follow readme file instructions.",
neovim_neovim_issues_127,https://github.com/neovim/neovim/issues/127,"Looks like libuv doesn't support cygwin, any alternative solution? Will neovim be able to run on cygwin?",Can you answer the fields in the issue template?,,Do you experience the same slowdown without the plugins ?,,What is &encoding? Might be a TUI bug.,,When exactly did you last try ?,V,Can you give exact steps? That will save time for whoever picks this up.,V,Did you compile it yourself? You can see which Python is used by Neovim by following https://github.com/neovim/neovim/wiki/Troubleshooting#python-support-isnt-working,,why would you want to use cygwin when you can have a native windows built of vim?,V,"Why is STS needed? Why isn't it part of eclipse? What precise features are you asking for, and how does it differ, specifically, from plugins like unite, ctrlp, and commandt?",,Did you try this?,,"Why does this need to be built-in? Also, there's no chance that this would ever be the default.",V
lutzroeder_netron_issues_138,https://github.com/lutzroeder/netron/issues/138,"Hi, thank you so much for your brilliant work to visualize the network. It helps a lot. I am testing some model with multiple inputs, multiple outputs, model as a layer, and the shared layer for Keras model. The tool works for most of the cases. And I find a corner case for this tool where the connection for Add layer which takes input and conv2d as input is not connected correctly. Plz check the model https://drive.google.com/open?id=1L3-NuE4EXSUKsYCtYON2cO-L0br0U6mn.",What kind of documentation are you looking for?,,Can you share the model file?,V,Can you send a drawing what the model is expected to look like and verify that this model actually saves and loads correctly in Keras?,,Should the list be sorted alphabetically or by count?,,Could you observe your free memory and/or try spaCy on a larger instance?,,Can you share the model file?,V,Can you share the model file?,V,Do you have a sample .onnx file you can share?,,What model format are you using and can you share a sample file? #65 is tracking renderings other than plain numbers. Stats are usually not stored in model files.,,Can you share the model file?,V
emacs-helm_helm_issues_1118,https://github.com/emacs-helm/helm/issues/1118,Is it possible to use the helm-ff-run-switch-to-history (bound to M-p) available within helm-find-files in helm read-file-name implementation ?,"What should the user do in his config to ""use helm-read-file-map""?",V,Doesn't just typing another pattern separated by a space do the same thing?,,Do you have a suggestion? Maybe something that fits in with the dired faces?,,Do you install the another version of helm by package manager? I tested on emacs24.5. Looks fine.,,Where does the screen shot come from? is it related to helm?,,which version of smex you use?,,Could it be related to your installation/configuration?,V,can you tell me why/how you fit helm into your workflow and why you like it?,V,"Do you have same bug in emacs vanilla bookmark when searching with ""/""?",,"When you say unreadable, do you mean invisible? Thanks.",
fsprojects_Paket_issues_1182,https://github.com/fsprojects/Paket/issues/1182,"paket.dependencies is shared here: http://1drv.ms/1Rjae7E The following are the differences after ""paket update -f"" Looks like regression to me. Or is it deliberately done? Konstantin ![2015-10-30 17_39_34-diff - paket lock - microsoft visual studio](https://cloud.githubusercontent.com/assets/2653844/10860883/5800aec4-7f2d-11e5-80ea-892173e572ad.png) ![2015-10-30 17_40_14-diff - paket lock - microsoft visual studio](https://cloud.githubusercontent.com/assets/2653844/10860884/580377b2-7f2d-11e5-861d-75db8c84d134.png)",Do you have problems with these files?,V,Maybe this has to do with the changes to allow redirects against dependencies?,,Could you please tell us your dependencies file?,V,what should we emit? Or should just get rid of the targetplatform?,,can you create aminimal repro which doesn't use your internal feed?,,Do you have Visual Studio Track changes enabled? I think you use [Git-Source-Control-Provider](https://github.com/yysun/Git-Source-Control-Provider) at the same time than GitDiffMargin!,,What is the issue? And what is the suggested solution?,V,Did you see http://fsprojects.github.io/Paket/paket-add.html?,,can you also give me the old lock file?,,did you try redirects: force?,
easybuilders_easybuild-easyconfigs_issues_2290,https://github.com/easybuilders/easybuild-easyconfigs/issues/2290,EasyBuild doesn't currently successfully build GCC on a Macintosh.,which GCC version? which errors are you running into? I believe you also had a workaround?,V,Do we have more context? Adding @murgatroid99 @stanley-cheung for gRPC PHP.,,What version of gcc are you using and could you post the full log?,V,Does it work with this patch? https://gist.github.com/666070,,"What about when libelf isn't in /opt? What happens then? When I build in osx, it works fine because brew installs libelf to /usr/local instead.",,Do you use mingw on Windows or unix?,,Which GCC version is used here?,V,What's the version of gcc that is throwing this error?,V,What version are you trying to compile?,V,What is the error?,V
metacpan_metacpan-web_issues_2179,https://github.com/metacpan/metacpan-web/issues/2179,<https://metacpan.org/pod/PPI::Statement::Include> shows the doc for `PPIx::XPath`,Doesn't this exclude all modules with the word deprecated anywhere in the source? Can -deprecated be restricted to the abstract?,,Why not submit a PR?,,What's the benefit over setting your avatar url directly in /profile/account ?,,Where are you expecting to see them?,V,Should this be filed in https://rt.cpan.org/Public/Dist/Display.html?Name=String-Errf ?,,"Where did you get those links from? Currently, https://metacpan.org/about/anything will go to the main about page. I'd say they should be 404s, not redirects or anything else.",,Can you please double-check?,,Can you force refresh https://metacpan.org/module/Physics::Unit ?,,do you see it change if you scroll down the page (and then click)?,,Does doing a hard refresh make any difference for you?,
Dgame_Dgame_issues_18,https://github.com/Dgame/Dgame/issues/18,"Hi, I got a runtime error. What am I doing wrong? Console output: CPU: Intel 4770k GPU: Intel HD Graphics 4600 All necessary libs are linked: and drivers are installed. Is it drivers/OpenGL error, and it's useless to do anything?",Does the original version of the engine work fine?,V,"How did you cause this? Code for an example app that reproduces the error would be great, otherwise we can't do anything",V,How? I'm not exactly sure.,,What are you trying to achieve?,V,Does switching to software rendering help? https://support.rstudio.com/hc/en-us/articles/360017886674-Troubleshooting-RStudio-Rendering-Errors,,what's your platform? opengl version?,V,What does this have to do with cinnamon?,,Which OS did you have? Can you update the drivers? Otherwise it's an problem with Derelict. Can you post your code on Gist (https://gist.github.com/)?,,Can you tell me when does this line appear?,,Can you give me a little more detail to ensure I doing right?,
middleman_middleman_issues_122,https://github.com/middleman/middleman/issues/122,"I recently updated to the new version, only to find that front matter no longer works. I rolled back to version 2.0.8, and everything is hunky dory. Is this inadvertent, or on purpose?",Which version of Leaflet are you using?,,"How big is the binary? If it's less than 100kb, it's not really intended for public consumption. The website does not really make this clear, so mea culpa.",,What do others think?,,What version of jquery.mb.ytplayer are you using? do you have a link where I can see your issue?,,Could you paste in the error from the console?,V,Can you provide a quick snippet and small sample repository that reproduces the problem that you're seeing? Thanks!,V,Can you attach a project where this problem appears? You can mail it privately to me if you need to.,V,Can you try clearing your local user data as described in the screenshot on that issue?,V,Can you post the contents of Gemfile.lock?,,What are you trying to do that that feature would help with?,V
Carthage_Carthage_issues_1583,https://github.com/Carthage/Carthage/issues/1583,"* `carthage version`: 18.1 * `xcodebuild -version`: Xcode 8.1 Build version 8B62 * Are you using `--no-build`? No * Are you using `--no-use-binaries`? yes * Are you using `--use-submodules`? No Is there a way to specify a build directory for a dependency? Essentially what I'm trying to do is something like this: github ""ReactiveCocoa/ReactiveObjC"" == 1.0.2 -o ./Build/iOS/Foo/ github ""kean/Nuke"" == 4.1.2 -o ./Build/iOS/Bar/ github ""SnapKit/SnapKit"" == 3.0.2 -o ./Build/iOS/Bar/",What version of ReactiveCocoa are you trying to use?,V,Did you embed the frameworks in your project?,,"Could you try selecting ""Generic iOS Device""?",,Could you give that a try?,,Why do you want to do that?,V,Can you try with ReactiveCocoa 5.0.3?,V,Does setting up RCIO like RCL work?,,Could you possibly share your Podfile.lock?,V,Would that work under the set of limitations?,,Can you share a project that reproduces this issue?,V
antirez_redis_issues_307,https://github.com/antirez/redis/issues/307,I Am Not Able to update Redis server to 2.4.0 I am Using right now version 2.2.0,How does this have to do with phpredis? :),,Why not? Please provide more information.,V,Can you give the redis log and coredump backtrace?,V,"However, maybe we should rather do proper cleanup of the redis process after cleanup? Under what circumstances the redis stays up after execution?",,What version of Rails? How are you installing Resque?,V,Could you check if any one of those is the case?,,Can you tell me how to reproduce your scenario?,V,Can you try --broker_api=redis://:passwd@redis-host:6379/0 ?,,Can you put an example on GitHub?,V,What version of Redis are you on?,
company-mode_company-mode_issues_827,https://github.com/company-mode/company-mode/issues/827,I can reproduce it when completing with company-mode in a yasnippet field.,Could you post a screenshot?,V,Could you post an example file?,V,How do you get to that error message?,V,What's the major mode?,,What framework are you using to create the forms? Can you provide a more complete example?,V,Can you give a minimal reproduction scenario?,V,what is your SQL schema for the company table? Looks like you need to do joinWith() instead of with(),,Do you encounter this case frequently?,,What is the problem you are solving here?,V,"Could you show a step-by-step scenario? E.g., what does the buffer contain?",V
cakephp_cakephp_issues_6301,https://github.com/cakephp/cakephp/issues/6301,Currently trying to save belongsToMany Relationship _ids (not inserting new data) which gives me a fatal error. Link on stackoverflow: http://stackoverflow.com/questions/29506379/cake-3-saving-belongstomany-relation-crashes Screenshot: ![screen shot 2015-04-09 at 00 40 09](https://cloud.githubusercontent.com/assets/8074336/7056960/195441c2-de51-11e4-8e53-f699d1ca5d8d.png),What version are you using ?,V,Do you have the same issue with the Decimal type?,,Maybe @DyeH could pitch in? I will take a look at it as well.,,What command are you running?,V,What is not happening that you are expecting to see in the snippets above?,,"Can you run composer in debug mode? I doubt it's CakePHP's fault - we don't host the code, Github does - so maybe packagist is being slow?",,How could someone reproduce this issue? It looks like an instance cannot be created/found.,V,How can someone reproduce this error? I don't have this error locally.,V,Which column is causing the issue? It looks like the column is not being detected as the correct type.,,Can you help us identify what is wrong about it?,V
powerline_fonts_issues_274,https://github.com/powerline/fonts/issues/274,Powerline fonts show up in custom fonts in profile preferences in Bash and UTF-8 is enabled as an encoding. With Powerline Symbols Medium enabled as a font I still get the same output:,Maybe FontForge removes or replaces some font setting that controls ligature display when patching the font?,,How did you manage to install the font to ~/.fonts and /usr/share/fonts on windows?,,Can you please give more details? Operating system? Font version? Font format?,V,Can you do this so that I can update documentation?,,Can you post your full config here?,V,Could you share your airline config in vimrc?,,What's your term emulator stack? I suppose you are Ubuntu / Gnome Terminal?,V,Did you find any solution?,,Shouldn't fontconfig handle the fallback? https://eev.ee/blog/2015/05/20/i-stared-into-the-fontconfig-and-the-fontconfig-stared-back-at-me/,V,Do you want the current defined shell or the active running shell?,
rstudio_rstudio_issues_1573,https://github.com/rstudio/rstudio/issues/1573,Look like the dataframe panel always keep as light theme even when in dark theme mode. It makes the row name and col name unreadable. Rstudio theme: Modern Editor theme: Solarized Dark ![image](https://user-images.githubusercontent.com/13925196/31368516-df22523c-adb0-11e7-858e-901668b4a2d8.png),"What exactly do you mean and do you see it without the style too? The arrow is off-center in the avatar for me too: <img width=""202"" src=""https://user-images.githubusercontent.com/115237/29836091-5f387eac-8cf4-11e7-8c0e-4b906f960717.png"">",,"Where can I get and install the ""Dark Theme"" so that I can test with it?",V,What's the version of RStudio you're using? (1.37 isn't a version... :-)),V,Could you check if it shows with your browser extensions disabled?,,Could you explain what makes you consider lower case being inconvenient in this context?,V,What software is this? Please open an issue on the right repository: https://github.com/dracula,,"Can you define ""doesn't work""? Our style should never change functionality.",,What platform and version of RStudio are you running? This looks fine for me on 1.1.383 with Modern/Solarized Dark (Mac OS). ![image](https://user-images.githubusercontent.com/15237845/31384700-a1b9c5d6-ad85-11e7-860e-5779da6c1e1b.png),V,Where did you took https://github.com/WhisperSystems/TextSecure/res/drawable-xhdpi/ic_attach_video_holo_light.png from?,,How do you install it on your system ? It looks like you do not have the CSS file. Nicolas,
sbooth_SFBAudioEngine_issues_56,https://github.com/sbooth/SFBAudioEngine/issues/56,"I have a Sony PHA-3 DAC supporting DoP input, I know I can use DoPDecoder with ASIO output to produce DoP data and send them to PHA-3, but how DoPDecoder be used with ASIO ? Please help me, Thanks!",Can you try on a desktop Mac to see if it works properly?,,Maybe that will work for you?,,can you send sample xlsx file?,,Which app using SFBAudioEngine is having the problem?,,Maybe @lsegal might know?,,What OS and distributive do you use?,V,How are you displaying the output?,V,Can you post a screenshot of what you're seeing and what styles are available in the settings ?,V,Do you want to add an equalizer audio unit and then adjust its settings?,,Did you compile it yourself? What version of Qt was qTox built with? We need a label for issues about tray icon...,
kripken_BananaBread_issues_14,https://github.com/kripken/BananaBread/issues/14,"hi, you can find console log here http://pastebin.com/3GRMT1Nm there are different warnings and errors like not found assets most messages are in english (some in romanian) Ubuntu 12.04 32 bit pae kernel 4 gb ram 1 gb video core 2 duo 2.4",Should sound even be playing while rewinding? I feel like it should be muted.,,Could you try: - Download again - Unzip again - Different machine Any more info?,,Do you have any plugins installed?,V,Did you try manually update librtmp? I was on Ubuntu 12.04 and had to replace it. See http://wiki.xbmc.org/index.php?title=HOW-TO:Update_librtmp to get instructions.,,how big were the log files?,,"What do you mean by ""stuck""? Does the browser freeze? Or the game stops running?",V,What kind of inputs are you running? Any special plugins? Thanks!,,Could you provide a minimal example to test?,,Can you give me a link to the pack you are using so I can test?,V,Did you post the whole crashlog or just a piece ?,V
dotnet_orleans_issues_3512,https://github.com/dotnet/orleans/issues/3512,Orleans Version is Github Master ![image](https://user-images.githubusercontent.com/4328356/31303641-9262e8f4-ab43-11e7-8d29-7c38b22705ed.png) Parse error in the following line: * Assembly contains no types assignable from Orleans.Providers.IProvider.,Did you set it to get this error?,V,"Did you find out the cause, @zhanlanghun?",,which version of orleans is this?,V,"Why streams? Why not, for example, put new binaries to a blob store, and point Orleans to them to perform an upgrade?",,Do you mean you want to move the project to into the [OrleansContrib](https://github.com/OrleansContrib/) organization? Otherwise I don't quite understand.,,Could you describe your setup & scenario?,V,Could you share more information about your setup and logs? Client would temporarily see no gateways if no silo (with gateway enabled) is running.,V,Can you provide more information?,V,Can you provide more details or an example?,V,"Do you mean relationship between the ServerGC warning and the slow execution ones? Possibly. What the environment here? For example, is this running on a laptop with debugger attached?",
claudehohl_Stikked_issues_494,https://github.com/claudehohl/Stikked/issues/494,"Hi, Theme stikkedizr always shows encrypted message even if I have use link with hash https://xxx.xxx.xxx.xxx/view/195716a8 https://xxx.xxx.xxx.xxx/view/195716a8#40T7DTlOe2gqoEWuMd3TNSoclIMRkWs7 Shows on encrypted paste : U2FsdGVkX19G07a8nMAUj6upQpJYZQ+jkooZFoO93ME= Any fix for this?",Which versions do you use?,V,What should the filterTagList parameter do?,,Can you clarify what you're trying to do here?,,Can you deploy the new release and close this issue if the bug is solved?,,Can you try connecting directly using the FreeTDS binary directly?,,What type of error are you getting? Help us help you!,V,What is the abrt gem? That's where your stack points.,,Do you have JavaScript enabled?,V,Can you please provide a Plnkr? Thanks!,,Can you check the error log?,V
chartjs_Chart.js_issues_3393,https://github.com/chartjs/Chart.js/issues/3393,"Is there a way to modify the vertical-alignment of the font itself? On my Mac all the fonts are shifted down a few pixels. This looks buggy... <img width=""561"" alt=""bildschirmfoto 2016-09-29 um 16 42 33"" src=""https://cloud.githubusercontent.com/assets/3844481/18958743/feb41222-8663-11e6-9708-ef1626d83ee9.png"">",Do you have the original branch locally still? Ping me on Slack about this :),,Which fields to you have in that section ?,,What issues are you running into?,V,What browser are you using? I tested in Chrome 52. This is what I see: ![capture](https://cloud.githubusercontent.com/assets/7033952/18133765/eac182f6-6f69-11e6-88e1-46e17eebeb7e.PNG),V,Do you have a fiddle that reproduces?,V,Do any errors appear in the console when this happens? This feels like a browser issue in some way.,V,Can you think of any particular interaction or thing about your project that might make this issue distinct from others?,,Can you add [reproduction steps](https://github.com/aspnet/Home/blob/dev/CONTRIBUTING.md#filing-issues) so we can verify if this is an issue in EF or SQLite?,,Does your canvas have padding applied to it?,,Do you have a repo that demonstrates this problem?,V
php-fusion_PHP-Fusion_issues_1266,https://github.com/php-fusion/PHP-Fusion/issues/1266,ok let me comapre this: my code: here the result with tiny off ![2](https://cloud.githubusercontent.com/assets/19621858/22347887/efb83556-e409-11e6-83fb-5a0cd5041acb.PNG) her my result with tiny on ![grafik](https://cloud.githubusercontent.com/assets/19621858/22347926/1097c1d8-e40a-11e6-9724-63520f8f94d1.png) guess here is problem ... my code is clean and works,What about spigot.yml did you set bungeecord to true?,,How is that related to Markdown?,V,Why do I do this? Mainly because this plugin's option to enqueue the compiled files never seemed to work for me.,,Why people only share images and never share the profiles?,,Can you provide more details?,V,"Do you split the calls by a given key's slot? I just glanced at the code and it doesn't seem like you are, but again I just skimmed it.",,What are these light grey entries? minor edits?,,Could you set up an HTML page that makes it easy to get the problem to occur (and include instructions on what to do to make it happen)?,V,Where is problem? TinyMCE style?,V,Do you find the same issue?,
deivid-rodriguez_pry-byebug_issues_61,https://github.com/deivid-rodriguez/pry-byebug/issues/61,"Hi, This is a profile before use `binding.pry`. ![before](https://cloud.githubusercontent.com/assets/2703486/7648863/73d09784-fb22-11e4-94e6-6266d537441b.jpg) After use `binding.pry` and quit it. Page load time get slow. Webrick's ruby process got slow maybe. ![after](https://cloud.githubusercontent.com/assets/2703486/7648889/c5338a78-fb22-11e4-8bde-a3a45db09ab6.jpg) Without `pry-byebug`. Process does not get slow. This is Gemfile then. and using ruby 2.2.0.",Do you want to do it?,V,Which version of pry are you using?,V,Do you find this too annoying? Not sure how much room there's for improvement and whether it is worth it.,V,"Do you split the calls by a given key's slot? I just glanced at the code and it doesn't seem like you are, but again I just skimmed it.",,Do you consider this a bug?,V,what happens after you gem install win32console?,,"Can yiu teach us version of pry, and write some code you tried ?",,Why are you not on IRC?,,"Why does this have anything to do with Pry-byebug? Just use pry-alias and it will just work, no?",V,Do you have something unusual in there? In your C:\Users\Jason.gitconfig I mean. Thanks in advance for providing the info!,
ReactiveX_RxJava_issues_773,https://github.com/ReactiveX/RxJava/issues/773,"@akarnokd can you take a look at this? /Users/netflix/Development/RxJavaFork/rxjava-contrib/rxjava-async-util/src/main/java/rx/util/async/Async.java:1600: error: no ""alt"" attribute for image \* <img width=""640"" src=""https://raw.github.com/wiki/Netflix/RxJava/images/rx-operators/fromCallable.png""> ^ /Users/netflix/Development/RxJavaFork/rxjava-contrib/rxjava-async-util/src/main/java/rx/util/async/Async.java:1620: error: no ""alt"" attribute for image \* <img width=""640"" src=""https://raw.github.com/wiki/Netflix/RxJava/images/rx-operators/fromRunnable.png""> ^ /Users/netflix/Development/RxJavaFork/rxjava-contrib/rxjava-async-util/src/main/java/rx/util/async/Async.java:1639: error: no ""alt"" attribute for image \* <img width=""640"" src=""https://raw.github.com/wiki/Netflix/RxJava/images/rx-operators/fromAction.s.png""> ^ /Users/netflix/Development/RxJavaFork/rxjava-contrib/rxjava-async-util/src/main/java/rx/util/async/Async.java:1658: error: no ""alt"" attribute for image \* <img width=""640"" src=""https://raw.github.com/wiki/Netflix/RxJava/images/rx-operators/fromFunc0.s.png""> ^ /Users/netflix/Development/RxJavaFork/rxjava-contrib/rxjava-async-util/src/main/java/rx/util/async/Async.java:1678: error: no ""alt"" attribute for image \* <img width=""640"" src=""https://raw.github.com/wiki/Netflix/RxJava/images/rx-operators/fromCallable.s.png""> ^ /Users/netflix/Development/RxJavaFork/rxjava-contrib/rxjava-async-util/src/main/java/rx/util/async/Async.java:1698: error: no ""alt"" attribute for image \* <img width=""640"" src=""https://raw.github.com/wiki/Netflix/RxJava/images/rx-operators/fromRunnable.s.png"">",What is extracting the WebJar to that dir?,,How to reproduce it?,,Why would you do that and what do you expect?,V,Why do you think this is related to kryo-serializers? I'd think it's more related to kryo and would have a better home at the kryo mailing list.,,Could you try with updating CocoaPods?,,Why? I didn't change lib version or something else. I didn't do nothing! I don't understand.,,How does this look to you? (you may have to clear your browser cache): http://reactivex.io/RxJava/javadoc/rx/Observable.html#replay(rx.functions.Func1),V,Did you try to build with Java 8? @DavidMGross could you help us?,,Could you provide some details? Thank you!,V,Can you open this up under can-stream?,
MISP_MISP_issues_3875,https://github.com/MISP/MISP/issues/3875,"Hi, Currently rules are generated as: `alert ip $HOME_NET any -> REDACTED 80 (msg: ""MISP e12141 [] Outgoing To IP: REDACTED|80""; classtype:trojan-activity; sid:21011079; rev:1; priority:2; reference:url,https://REDACTED;)` Even though it's minimal, there is an additional space after the rule msg and the classtype. This appears to be present in all my extracted rules.",Can you provide your KSCrash version as well? I'm taking a look.,,Could you check the error logs in /var/www/MISP/app/tmp/logs/error.log?,,Would it be worth forking on this?,V,"Could you describe with a simple example (the requests you do to the API, or code using PyMISP) with some (fake) data?",,Did you do a fresh installation? It depends on what you've set up in your apache conf.,,"Do you mean the date in the ""comment"" field?",,Why is this spacing an issue? Is is just for cosmetic reasons or is it breaking some other things?,V,Why do you expect this to alert? Try increasing your timeframe to 15 minutes.,,Could you test with the REST client first and export and try the code from there?,,"How do you create the event? Using the API? If so, simply set the publish flag to 1 and it should automatically propagate it immediately after the creation is done.",
ornicar_lila_issues_6569,https://github.com/ornicar/lila/issues/6569,There is so much open source forum software like Flarum. Why not integrate it into Lichess? https://github.com/flarum https://github.com/discourse,"What did you expect to happen, and what happened instead?",,Why do you consider that an issue?,V,Maybe try with a modern browser?,,How else do you expect data to be passed back and forth?,,Can you suggest some repro steps? Does it still happen when you set language to English? Are you using a particular browser?,,what specifically are you looking for?,V,what is the chess separator?,,"What are you talking about? The library says it's for lichess.com, we're lichess.org",,What particular features are you missing?,V,"Can't you? Once you have that (and it probably exists already in some form), it should be easy to integrate it with your web front-end.",V
leafo_moonscript_issues_355,https://github.com/leafo/moonscript/issues/355,"This code.. ..would compile to: What do you think, @leafo? Have you considered this feature already? Cheers!",do you mind closing this issue as we already have other issues open for this purpose?,,Would you do it to simplify deploys?,V,What's the point of making stylus yet again more complex? This also is bad for forward-compat...,,What exactly do you mean by using lambda expressions? Using them where? Could you give a small example?,,Can you confirm what you expect the result of those two assigns to be? I wouldn't have expected that the % symbol could be used outside of quotations.,,Do you mind if I just snapshot the code?,,Where does it fail you?,,Do you not want to do that?,,What version of Rubberduck are you running?,,What exactly are you trying to do?,V
