issue_id,issue_link,post,q1,a1,q2,a2,q3,a3,q4,a4,q5,a5,q6,a6,q7,a7,q8,a8,q9,a9,q10,a10
AFNetworking_AFNetworking_issues_3624,https://github.com/AFNetworking/AFNetworking/issues/3624,reason: '-[NSHTTPURLResponse httpInternal]: unrecognized selector sent to instance 0x7f8ee0e09a00',Do you have a repro?,,Can you share what the problem was? It looks like a memory management issue to me.,,Can you reproduce using our sample code or small test progream and/or run your binary with ASAN enabled?,,What kind of body are you sending?,,What is your issue? And what are the steps to reproduce? Please look at a markdown guide to properly mark source code or HTML samples.,,Did you try to make an breakpoint to see what exactly going on here?,,Do you have any console logs on this one? which version are you currently running?. Thank you!,,Why is the default iter_lines chunk size so large (10240 bytes)? Is there a design decision I don't know about there?,,Could you share a demo project to easily replicate those crashes?,,Could you explain how you are using it and why it's useful to you to decide if we should support it properly?,
ArduPilot_MissionPlanner_issues_1804,https://github.com/ArduPilot/MissionPlanner/issues/1804,"#### Issue details When landing in VTOL mode ""Abort Landing"" button from ""Actions"" pane does nothing. There's no normal way to cancel VTOL landing immediately from MP. #### Version MP 1.3.55 AP 3.9.0-dev #### Platform [ ] All [ ] AntennaTracker [ ] Copter [ X ] Plane [ ] Rover [ ] Sub #### Airframe type Quadplane #### Hardware type SITL #### Logs Easily reproducible in SITL.",can you tell me which parameters? ive been trying to track this down.,,What ArduPlane firmware version?,,Can you confirm it only happens when leaving MANUAL?,,Did you reboot after applying rangefinder parameters ?,,Can you explain? How could there be other guided command in play if you are on the ground?,,can you upload the file you are trying to load?,,"Do you think it's the aircraft, or the mission planner UI? If the aircraft, can you please supply the .bin file.",,do you want to do this via joystick button?,,What do you expect to happen when pressing the abort button during a vtol auto-landing?,,did you tick write access or not?,
RobotLocomotion_drake_issues_8225,https://github.com/RobotLocomotion/drake/issues/8225,"For the installed drake binaries, the `LoadedLibraryPath(""libdrake.so"")` path returns a relative path in some workspace configurations. This will bomb any lookup for objects contained in packages, e.g. prius mesh files.",Can you show the code you're using - in particular how you define the paths you are watching?,,"Do you know an example where a task writes to a directory that is relative to the project directory and not relative to the current working directory? Cheers, Michel",,What version of cmake are you using? It should come pre bundled with your cmake install.,,Can you provide example? Working example: @bgNewYear: 'logo.png'; @bgImage: '../img/' + @bgNewYear;,,"What is the exact problem, how would I reproduce it?",,"What are the difficulties you are facing with the packaging tools? I would rather switch to meson, instead of going full autotools.",,Can you share what version of terraform with which you are experiencing this issue?,,What exact version of Node do you have?,,"Can you be more specific where your assets are stored? P.S. Generally, this is more a question for Stack Overflow rather than an issue...",,Could you post the error text that ends up coming out? Could you post more of a reproduction recipe? What revision of Drake?,
jeroen_jsonlite_issues_214,https://github.com/jeroen/jsonlite/issues/214,"Hi, Further to issue #12, I have noticed that the digits argument is not always respected by toJSON for small numbers. I tried playing with various options, tried `use_signif = TRUE` (per issue #184) but to no avail. Thanks!",Which of these are incorrect? You mean it's dropping the trailing zero's?,,Can you provide a more substantial code sample?,,Do you have problem on specific platform?,,Would it be helpful to add something in the API documentation here: http://flask.pocoo.org/docs/api/#module-flask.json?,,"Why wouldn't that ""just work""?",,What platform are you using? OS?,,"Which version are you using? You should not be able to get the same logs on all platform, can you post the correct logs? Thanks",,Can you elaborate on your example? What output are you hoping for?,,would you consider hosting a less.js parser?,,Do you have a cached version? Good observation on the bower file. The version number wasn't properly bumped.,
FriendsOfCake_cakephp-upload_issues_16,https://github.com/FriendsOfCake/cakephp-upload/issues/16,"Hello, Why some of the validation rules return false with no file uploaded ? ""Non-file uploads also mean the mimetype is invalid"" I agree, but how to make a not required file field ? I had to edit the Upload Behavior to return true when no file is uploaded.",Did you enter it in the text??,,Do you mean if you rename it to have mp4 extension it becomes a valid video file? How do you handle uploaded files on the server?,,"What is the expected behavior? (sorry, I never use that)",,Where are you uploading from (variations panel or downloads tab) and is this standard wordpress or MU?,,Do you want to send form data with file upload ? you can use formData option or dynamicFormData callback,,What is your problem?,,which browser do you use?,,How about you don't attach the validation rule because you don't care if a file is uploaded?,,What is your use case for replacing UploadedFile ?,,"What do you mean by non zero validation, could you share an example of what will pass such validation vs what wont pass?",
yiisoft_yii2_issues_17560,https://github.com/yiisoft/yii2/issues/17560,now only string|array|\Closure,Could you please provide complete error call stack? How did you configure your application?,,Can you help reproducing it using simple asset bundles and basic app?,,What do you expect and what happens indeed?,,What's your use case?,,How exactly don't work?,,How to reproduce it?,,what is sourceLanguage u have? also zh?,,What version of Yii is that?,,Do you see errors in debug console? May be more likely a bug in firefox or bootstrap than yii.,,"Do you mean that when checking ""primary check-all checkbox"" individual ones aren't checked? Do you have an example of such page?",
calabash_calabash-ios_issues_803,https://github.com/calabash/calabash-ios/issues/803,"I note that the scheme must end with `-cal`, can it be optional ? What if I have multiple schemes?","However, can you tell me what you are trying to do? I'll be able to help you better.",,Could you provide us more info of your device? Android version? Thanks.,,What kind of authentication is gerrit requesting?,,Can you help me understand why you need/want to detect this on the fly? How you used this in an existing script?,,"Maybe it shouldn't be marked as a bug, but as a chore or something?",,Which version of Windows?,,Do you mean Xcode Scheme? You can call the Xcode Scheme whatever you like. You can also call the Calabash _Target_ anything you like.,,What module? What namespaces? Please be more specific!,,should this question be asked in the sequelize forum?,,How would you represent that in a configuration tool?,
brechtm_rinohtype_issues_99,https://github.com/brechtm/rinohtype/issues/99,"Here's what I got: ` File ""C:\Python34\lib\site-packages\rinoh\frontend\__init__.py"", line 41, in __getattr__ raise AttributeError('No such element: {} in {}'.format(name, self)) AttributeError: No such element: styled_text in <rinoh.frontend.rst.nodes.Raw object at 0x06CEECF0> `",Can you give it a try again?,,Can you post a complete code sample that demonstrates the error?,,Can you tell me more? Error? Traceback? Logs?,,Can you attach the PDF you generated so I can inspect it?,,What version of twisted are you running?,,Can you also confirm the version of paramiko you are running?,,"Can you share the Sphinx project you are trying to render, or at least the part where the custom role is defined and used?",,Could you please specify the configuration you are using? Or you just stick to defaults?,,Which version are you using?,,Could you please share exactly what you are doing? Please remove any sensitive information.,
mrdoob_three.js_issues_14613,https://github.com/mrdoob/three.js/issues/14613,"Not super major (and I'm not sure where else to file this), but the link http://astrodud.isgreat.org/ in the accreditation documentation for https://github.com/mrdoob/three.js/blob/master/src/geometries/LatheGeometry.js leads to a site that's fishy.",Do you mind elaborating a bit more?,,Can you please describe in more detail your feature request? It's not clear to me how the visual result should look like.,,How is it supposed to look?,,Do you mean something like this? https://github.com/mrdoob/three.js/blob/dev/examples/js/exporters/OBJExporter.js,,Do you have screenshot somewhere of the issue?,,Can you test with a MP3 file instead? Just to be sure it's not a problem with .wav files...,,Can you please demonstrate how you get this warning message?,,Would you like to do a PR?,,"What does ""not working"" mean? Related: #6993",,Can you (personally) share the file with us?,
swig_swig_issues_321,https://github.com/swig/swig/issues/321,"I am trying to update to SWIG 3.0.5 from SWIG 3.0.2. I am receiving a compilation error on the SWIG generated code for Python, Java, CSharp, Lua on windows 32-bit: fatal error C1189: #error : ""SWIG wrapped code invalid in 32 bit architecture, regenarete code using -DSWIGWORDSIZE32"" This looks related to recent changes to swigarch.i",which version are you using?,,"Which version of SWIG 3, worked?",,Would you try this? https://dl.dropboxusercontent.com/u/2337351/Install_Enki.exe,,Doesn't pip resolve it itself when doing pip install?,,Can you provide a minimal app that reproduces this problem?,,"What is the problem exactly? I.e. everything looks good so far, why do you show these lines? Do you receive any errors for them? If so, which ones?",,Why stick to a such old release ? This issue should be closed if not reproduce on a stable Pyhton version (2.7 or 3.6).,,What are you doing to try to install SimpleITK in Homebrew?,,Could you run ldd on the CasadiInstallation/casadiMEX.mexa64 and report back please?,,Can you provide a way to reproduce please?,
testem_testem_issues_92,https://github.com/testem/testem/issues/92,It is probably missing the phantom.exit() call after all-tests-results message was received? Could you please have a look?,Could you try again with 2.5 [binary](https://bitbucket.org/ariya/phantomjs/downloads) please? Thanks!,,What else do you expect to see rather than 120ms rendering time?,,What do you need the notification for? we expose some members so you can track/inspect notifications.,,"How would that work with our current setup? We wouldn't be able to return HTML and images, right? Curious as to what you have in mind.",,"Why are you supplying jasmine files under the vendor collection? What kind of test you have in your test files, can u give an example.",,Does anybody know a good lib to which we can migrate easy from PhantomJS?,,Could you try again with 2.5 [binary](https://bitbucket.org/ariya/phantomjs/downloads) please? Thanks!,,Did you determine whether this happened when you weren't using the custom plugin?,,Do you think of a better way to distinguish configuration keys from annotation methods in the documentation?,,Can you share a gist with me so I can test with the exact same setup?,
lenis0012_LoginSecurity-2_issues_132,https://github.com/lenis0012/LoginSecurity-2/issues/132,"Title says all. Can't /register because I already have an account on this IP, can't /login because my new username ""isn't registered"". Stuck at spawn, can't ask for help because I can't speak before logging in.",Can you try this version please? http://ci.xephi.fr/job/AuthMeReloaded-Dev/ ;),,What version are you using?,,What's your spawn priority? (It won't cause the issue - but good to know),,What error are you getting?,,"Does the workaround in https://github.com/Xephi/AuthMeReloaded/issues/890#issuecomment-239596517 work for you? Otherwise please post your config file to [hastebin.com](http://hastebin.com), removing any sensitive data.",,Did you also send a support request email regarding this issue? Because we received one. I replied to that email with request for details.,,Should we remove again and put level back into herobox next to username? we originally nixed that because it limited the profile name in characters users could enter,,Could you reproduce this somehow?,,What's your /authme version? Maybe could you check with another command? I wonder if the issue is because of /server,,"Could you post your authme config + your spigot.yml + your bungeecord config(remove any ip, just keep the options section) please? ;)",
twisted_txmongo_issues_152,https://github.com/twisted/txmongo/issues/152,Does txmongo support nearest read preference? I don't see it in the code. Thanks.,Could you please create a distinct issue for this? Thanks for noticing!,,"Can you clarify what you mean by ""doesn't work""? What's the structure of your replica set?",,Do you have a dev account?,,Could you please confirm that things start working once you remove the component? Sorry for the late reply.,,"What sequence did you take to get it into this state? Add, then delete?",,Where do you see the harm?,,Can anybody forced it to work with bootstrap 4?,,What do you mean by server side?,,Which version of scikit-learn?,,Which version ctivo are you running?,
hadley_adv-r_issues_1392,https://github.com/hadley/adv-r/issues/1392,![image](https://user-images.githubusercontent.com/15871952/50470691-90560880-09ec-11e9-926b-c5357dba8ace.png),"Can you check if any of your automatic commands (bold in the list) have ""Transform"" checkbox checked?",,Can you reproduce this in 15.04?,,What's the version of RStudio you're using? (1.37 isn't a version... :-)),,Could you check if there is any monospace font installed?,,Do you mind including a link to the relevant section in your issues? That helps me jump to the right place quickly.,,How about reporting that inside the react-router repo instead @threescales ?,,What are your routing settings? Have you activated that the app should prefer minor roads?,,Did anybody find a solution to this?,,Would you buy a 2-year Premium account to get these?,,Which AIR version are you using?,
travis-ci_travis-ci_issues_5900,https://github.com/travis-ci/travis-ci/issues/5900,Had to bump to trusty beta to get chrome working again and now I'm seeing this in every project:,Which version of Automake did you have originally? I'm asking because I'd like to change the scripts to detect that version and throw an error. Thanks.,,Did you restart https://travis-ci.org/Netflix/metacat/builds/283749976? Could it have been a transient network problem?,,What OS? I have chrome canary @ 20.0.1122.0 and it's working.,,"What VC version does the project rely on? VS 2017 RTM image doesn't have VS 2008, 2010 and 2013 installed.",,Could you try restarting https://travis-ci.org/msgqe/travisci/jobs/224883913 to recalibrate the problem?,,What token is this?,,Could you try things again and confirm that this behaviour has disappeared?,,Maybe add a flag for allowing automatically sudo installing the things?,,What kind of issue are you having?,,Do you have a link to a build? This seems worth collecting evidence for and report as an MRI issue.,
FasterXML_aalto-xml_issues_27,https://github.com/FasterXML/aalto-xml/issues/27,"aalto-xml version 0.9.10 (0.9.9 too) https://raw.githubusercontent.com/intracer/aalto-xml/57dcf8f75c3879ede3cbd9214aaf2c986165a153/src/test/resources/latin.xml SJSXP, Woodstox parse ok Exception in thread ""main"" com.fasterxml.aalto.WFCException: Illegal XML character ((CTRL-CHAR, code 128)) at [row,col {unknown-source}]: [24,7]",could you please download the last version and try again?? Thanks,,Did you have a reason for wanting to use it? (I should probably remove it from the distribution.),,Do you have a case when that happens?,,Do you have code you are using for constructing parser?,,Can you post a minimal example of XML that triggers this?,,"What are you doing to trigger the warning? If it's loading an external PaperScript, try adding the async attribute to the script.",,Do you really consider this a bug?,,Do you have an apk by chance?,,Could you please provide more information about your test failure?,,Can you please take out selenium from the equation and provide a sample to recreate this issue ?,
yinwang0_pysonar2_issues_45,https://github.com/yinwang0/pysonar2/issues/45,"java -jar target/pysonar-2.0-SNAPSHOT.jar /usr/lib/python2.7 ./html [Exception] in thread ""main"" java.lang.OutOfMemoryError: GC overhead limit exceeded",Could you post the full stacktrace?,,Can you attach logs pls?,,What if you build with mvn package and run it?,,What's the command line you ran?,,How much memory do you have? Try adding -Xmx4G to the command line and let me know how it goes?,,What version of windows and java are you using?,,Do you have either 'python' or 'python3' on PATH? If neither of them can be found it can only exit.,,Can you tell how large is the PDF it is trying to parse? I wonder if PDFBox tries to load it all in memory.,,Can you share send a minimal script that produces the error condition? Otherwise its going to be quite difficult to debug...,,What errors do you get?,
netdata_netdata_issues_6037,https://github.com/netdata/netdata/issues/6037,"On Ubuntu 16.04 LTS Hi I'm at a loss......My /etc/netdata/netdata.conf just don't include the part ""#Per chart configuration""......how can I order my sections on dashboard? Further more,On my dashboard,I can't see suboptions by click mainoptions?It's really inconvenient ,how can I fix it? Waiting for any reply. Thank you very much~",Do you know how all counters are exposed?,,How did you install netdata?,,Could you please try it?,,which web browser you used? which version?,,Could you please check that it works without it?,,Which distribution do you use?,,Does swappiness vary on your system? Is history of swappiness needed?,,Does it say anything about it?,,Do you use ansible? If yes then you could write simple ansible playbook for this.,,"Could you please post a screenshot? If you press F12 to open the web browser console, is there any error logged?",
clbr_radeontop_issues_26,https://github.com/clbr/radeontop/issues/26,aticonfig --list-adapters radeontop -b 1,"Did you actually have an issue, or were you just pointing out some messages?",,What is your question about? Run vim and edit your file,,when does this issue occur? i don't have it (just switched to v2.9 tho and i'm on 2.9.8),,Can you post the PCI id?,,Should sound even be playing while rewinding? I feel like it should be muted.,,What version of Traccar are you using? I have just tested my local setup and everything works fine.,,What version of installr are you using?,,Do you know anything about this?,,What is the cargo project you are building? What cargo invocation are you using that issues the first set of errors?,,What does this have to do with cinnamon?,
twigphp_Twig_issues_1494,https://github.com/twigphp/Twig/issues/1494,{%- spaceless -%} inside {%- macro name(param) -%}{%- endmacro -%} doesn't work It returns spaces and newlines,Can you give more details about the reproducing case ?,,Could you explain what you want more precisely ?,,What's the value of https://github.com/twigphp/Twig/blob/2.x/lib/Twig/Extension/Escaper.php#L14 in your case and where does it get set from?,,Can you try it again by updating your code with tags?,,Do you have a example of what you'd like to achieve ?,,What is the complete error message? Which Twig version do you use? Which code is causing this issue?,,What would be your use case?,,Do you have any URL?,,Which variable name are you talking about ?,,Can you post the issue to [fabpot/twig-extensions](https://github.com/fabpot/twig-extensions) repository? Because the wordwrap filter isn't a part of the core extension. Ideally a small gist which demostrate the bug would be nice!,
simonfuhrmann_mve_issues_148,https://github.com/simonfuhrmann/mve/issues/148,"Hi, Just a quick question: with the new output format in OpenMVG (i.e. using a single SfM_data.json rather than a SfM_Output directory), how can we convert SfM format from OpenMVG to MVE, while makescene expects SfM_output dir? Thanks",Did you try it with version >=0.9.2 or are you running a 0.9.0 release? Cheers Tobias,,How would the mobile app authenticate with the web service?,,Can you update the docs? Thanks.,,Can you point me to documentation for the new format?,,Which version of SFML? Which libraries (dynamic or static)? Are you sure that you use the openal32.dll file provided in the extlibs/bin directory?,,Does it work with actual superagent request? This project doesn't handle simulated requests done by supertest.,,Does it not work?,,Could you paste the relavant part of your schema?,,How do you propose to do that?,,what exactly do you mean?,
yiisoft_yii2_issues_9131,https://github.com/yiisoft/yii2/issues/9131,I have a case here where I have an AssetBundle (AB1) registered and another AssetBundle (AB2) has the AB1 as a dependency. At runtime I now get the same AB1 showing up twice in the AssetManager. Is that expected behaviour? I would expect the function \yii\web\View::registerAssetBundle() to check if a dependency is already registered or am I misunderstanding the concept?,"Do you mean that when checking ""primary check-all checkbox"" individual ones aren't checked? Do you have an example of such page?",,Can you help reproducing it using simple asset bundles and basic app?,,What's use case for it?,,"Which ""case with nested calls""? Is it covered by tests?",,Why the current implementation doesn't work for you?,,What do you expect and what happens indeed?,,What's your use case?,,What do you plan using it for? What's your case?,,What is your use case for this?,,can you show the contents of your extensions.php? when did you last made composer update?,
akhodakivskiy_VimFx_issues_672,https://github.com/akhodakivskiy/VimFx/issues/672,"Bandcamp is a popular musical platform which provides streaming/download services. Consider [this page](https://thevisit1.bandcamp.com/), for example. I am unable to ""click"" the play/pause buttons using VimFx. Vimium, on the other hand, works fine.",Do they work in Vimium?,,Can you set up a CNAME for the hostname to something shorter?,,"Why would you blacklist about:addons? It's a XUL document, and VimFx shouldn't handle any keys on it by default...",,Can you reproduce this issue with the current version of youtube-dl (2015.02.08)? See [our FAQ](https://yt-dl.org/update) if you need help updating.,,Do you have any steps to reproduce?,,Do you happen to know if they offer API?,,"Would you be able to give us some pointers, or advice? Thanks Nico",,How did you get the XPI file? Did you build it yourself?,,Can you explain how to reproduce ?,,Can you post a link to the soundcloud page that isn't working?,
dotnet_efcore_issues_5385,https://github.com/dotnet/efcore/issues/5385,"After replacing EF Core rc 1 with EF Core rc 2 final, We are getting an invalid operation exception when calling GetService() method bellow, the full message: We effectively are setting the database provider in OnConfiguring: So it seems that the issue comes from the method GetService() not resolving the correct DbContext instance for the given DbSet.",Do you have visual studio update 3 + .NET core 1.0 installed? Are your nuget feeds configured to point to nuget.org ?,,Can you share the code that you are using to register the context in services?,,what indexes get removed? We did some work in 1.1.0 so that redundant indexes would not be created.,,Do you not want to have the context registered in services in Startup.cs?,,What type of project are you creating and what version of .NET?,,Why ? Thanks :),,Can you share your model & dbcontext classes?,,Did you see this? http://stackoverflow.com/questions/30868968/entity-framework-7-migration-scaffolding-in-class-library-with-configuration,,Did you check the emitted SQL?,,Could you post your project.json file?,
sonata-project_SonataAdminBundle_issues_2310,https://github.com/sonata-project/SonataAdminBundle/issues/2310,In batch operations model manager consumes higher memory and it's lower in this way. In order to fix this Unit of Work design pattern must be applied on it.,Why do you want to change that?,,can you post your question on the sonata-users mailing list ? thanks,,How are declared your objectAclManipulators @olivier-rey ?,,shouldn't we add this to the docs/cookbook articles?,,Did you solve the Problem?,,Can you add here your use case?,,"Can you, please, provide some more practical informations how the batch actions or the model manager should be improved or can you create a PR?",,"why not, can you provide a PR?",,"How did you encouter this exception ? What entity, what action, what scenario ?",,Maybe we can create wrappers for internal test? https://github.com/sonata-project/SonataBlockBundle/pull/357,
heartcombo_devise_issues_4631,https://github.com/heartcombo/devise/issues/4631,"We just finished an ETL of old data to our brand new web app. I went to mass update a non-devise field in my User model and to my horror, confirmable start sending out emails. Worse, they're from our staging server. What may be triggering this problem? EDIT: It seems like for some reason some of the users are being flagged as requiring reconfirmation. What are the criteria for this?",do you have Users::OmniauthCallbacksController ?,,Does the problem persists on 3.1.3?,,"Which Devise version? Which Rails 3, the gem or from source? How have you installed Devise?",,How do you tell it which user was responsible for a change?,,What are the steps to reproduce?,,Can you share what are the fields that are updated & the version of the gem you are using?,,Did you restarted the server after creating the devise.rb file?,,How have you specified it?,,"Could you push an example app to Github showing the issue? Btw, there is no generator devise:model, it's called devise only =).",,Do you have a different User model for the backend?,
libarchive_libarchive_issues_1335,https://github.com/libarchive/libarchive/issues/1335,"`UBSan: Undefined Behavior in /usr/src/external/bsd/libarchive/dist/libarchive/archive_read.c:897:23, pointer expression with base 0 overflowed to 0`",What is the project page of dancesplash? Where are the sources? Thank you,,Which one are you downloading? [This one](https://github.com/Epix37/Hearthstone-Deck-Tracker/releases/download/v0.5.4/Hearthstone.Deck.Tracker-v0.5.4.zip) ?,,Could you please offer the sample file?,,Can you please write an actual proper bug report? I have no idea what you are complaining about and what system you are having problems on.,,Can you please let me know what commands you used to create the archive?,,"Could you please provide the file you are trying to extract, or even better (if possible) create a small one that shows the issue?",,Did it break for you?,,Do you have an example how can I reproduce that? I don't see anything unprotected in the code there.,,Can you share the download URL?,,Where is this in the log? It should be searching in PATH? Can you show full debug log from a script run?,
Azure_WALinuxAgent_issues_91,https://github.com/Azure/WALinuxAgent/issues/91,"In Ubuntu 14.04 64bits, when capture a image and reboot de vm, the hostname is localhost and not de real hostname of the azure vm. waagent: 2.0.13-0ubuntu2~14.04.0",How would this keyword manifest? Do you mean you'd like log messages to be distinguished by it?,,maybe a software upgrade broke selenium?,,What do you mean? Could you explain a bit more?,,Can you please confirm that #1397 correctly address your issue? If ok close this issue to avoid duplicates.,,Do you know of a specific problem with this practice? We could of course remove it if there's a good reason.,,Could you use a screenshot to indicate the location of the bug?,,What do you see when NodeMCU boots? Where did you get the firmware from?,,Could you give me the commands to reproduce your issue?,,"Would you please share the detail steps you do? Did you run ""waagent -deprovision+user -force"", before you capture the image?",,Can you try to sort that out?,
stephenmcd_mezzanine_issues_956,https://github.com/stephenmcd/mezzanine/issues/956,"My site runs perfectly local. The remote server is a debian. `fab all` runs everything until deploy. Help me please, it's driving me nuts.",which parameters are you using? (profile no9),,"Can you try and report if this works now for you? If so, we can close this issue. If not, I'll continue working on it. Thank you!",,Can you provide some details of what happens?,,"Maybe you want to deploy same app on 2 *.meteor.com? If so, meteor.com is not for production usage.",,Why do you want to use jungle instead of restarting the process itself ?,,Could you use an HTTP server or UDP instead?,,Which provider? And have you updated your plugins?,,What was the mistake? Noting it here might help someone else who comes along the same problem.,,Could it be that the css changed for the labels?,,Maybe your ISP or China's Great Firewall (GFW) blocks connections to YouTube? Could you view the link above in browsers? If not could you ping r2---sn-i3beln76.googlevideo.com?,
select2_select2_issues_676,https://github.com/select2/select2/issues/676,Plugin doesn't work when viewed on phone.,Does this issue also affect name attributes?,,Does this happen without AngularJS?,,Could you provide a link or example? It's working fine for me...,,What browser are you using? I just checked your fiddle in Chrome (Version 30.0.1599.66) and it appears to work just fine.,,Do you mean the search box? Or do you mean [the text of the selected option](https://github.com/select2/select2/issues/2938)?,,Can you create a jsfiddle that reproduces this?,,Do you have a jsbin/jsfiddle that reproduces the issue?,,"Does it work here? https://select2.github.io/examples.html Otherwise it doesn't appear to be a bug, it's a usage question.",,Can you post the output html? Also data + code in jsfiddle or something so we can try and re-create this.,,What model of phone?,
cossou_JasperPHP_issues_26,https://github.com/cossou/JasperPHP/issues/26,"I'm trying to run a report that has a subreport and is giving error , how should I compile the report ?",What version of Sentry? We gracefully try/catch on the creation of this in 8.0 so this shouldn't show up outside of SQL warning logs.,,Can you provide a reproducer please?,,What? Why? What do you want it to look like... etc etc. With information you provided this will never be implemented.,,"Can you confirm that Spock is actually running your tests? As long as Spock runs your tests and can find spock-reports in your classpath, it will work.",,Can we see the JSON report please?,,Do you have the output from the command? Try running the command in the console.,,"What application server? Puma, Unicorn, etc?",,when it's happed to you?,,Did you manage to solve it? Regards,,"Do you mind sharing the actual error being spit back? And if possible, the payload that Edge is trying to send?",
rust-lang_cargo_issues_1175,https://github.com/rust-lang/cargo/issues/1175,#885 possibly related. I have no idea what went wrong. Code that triggered this looks like this:,What would you like to enable bootstrapping?,,Do you perhaps have path overrides locally? Those have been known to cause these sorts of spurious updates,,what's the stderr output?,,How would you define the root of the project other than the place with the Cargo.toml? Who is this person that has write access to directories that you don't trust?,,Why should we throw a warning on something that's explicitly not _wrong_?,,Which version is being used?,,"What platform/OS are you running on? Also, is this error reproducible?",,Could you update to a more recent nightly and try again? Thanks!,,Do you have a project that I could repro this issue with?,,Could you provide some code that reproduces the error?,
moby_moby_issues_18288,https://github.com/moby/moby/issues/18288,Any reason the server i hardcoded?,What do you suggest as an alternative?,,What is that file in your hosts dev?,,Do you have any information that can help?,,Maybe I should open a use case to this?,,"Can you give us more information about the exact commands you used? (ie, the URLs you hit, and the arguments you passed to them)",,What is your host system?,,"Can you paste some of the contents of ""/var/log/upstart/docker.log"" ?",,Can you try a newer version of Docker and let us know if it still causes problems?,,Will registry v2 improve the situation?,,Did it work before on your network? /cc @tianon,
raspberrypi_linux_issues_2240,https://github.com/raspberrypi/linux/issues/2240,Hi It looks like bcm2709_defconfig (+ some DT files for Pi 3) are not always available in some rpi-4.9.y commits? it that normal? thx,Do you have: dtparam=audio=on In config.txt?,,Can you post a full lsusb -v and dmesg for the kvm/devices attached to it (as seen by both Pis)? Does this happen with every switch?,,Can you give some examples?,,Does Raspberry Pi 4 with Buster still use 32-bit armhf packages or did they switch to arm64?,,"Did you rebuild the kernel and the module yourself, or are you mixing them?",,What does your code look like?,,What configuration steps have you followed when preparing to build toybox?,,What does it print when you plug it in?,,What do you need from platform.h?,,Does #3299 work for you?,
jquery-validation_jquery-validation_issues_1050,https://github.com/jquery-validation/jquery-validation/issues/1050,"The case is following: html: js: At the end, only the first input element is validated. I found that the reason is in function ""elements"": the input names are always empty, so only first element is returned. The problem can be solved by add a condition to avoid empty name.","which version of rails, the i18n gem and formtastic are you running with?",,What framework are you using to create the forms? Can you provide a more complete example?,,whats your use case when having a field without a name but validate it?,,"What's your input markup look like? Its straight html5, so shouldn't be any different than any other framework.",,How do you mean? The progress event is for the fileset. The position and total values in the callback should reflect that.,,Would you be able to provide a plunker that demonstrates this issue? Thanks for using Ionic!,,Can you test it if this is happening on version 0.10.1 ?,,What does your XML look like?,,Could you look not that and see if it solves your problem?,,"Could be slightly related to https://github.com/angular/material/issues/6544? I had to implement custom autocomplete validation messages recently, and it was not a fun experience.",
grpc_grpc-java_issues_1440,https://github.com/grpc/grpc-java/issues/1440,"License issue on maven-protoc-plugin has been resolved, and it's now pushed to maven central - yay! https://github.com/sergei-ivanov/maven-protoc-plugin/issues/11 Should update documentation and/or examples to use the the maven central plugin: http://search.maven.org/#artifactdetails%7Corg.xolstice.maven.plugins%7Cprotobuf-maven-plugin%7C0.5.0%7Cmaven-plugin",Did you run into any issues using it?,,what artifacts? you mean every single generated parser object?,,"What are the steps to get there, etc?",,"What should be the groupId? I guess that for official maven central you gotta be the owner of the domain? Unfortunately, I have no domain for embedded-redis..",,Will this suffice? http://repo.spring.io/webapp/search/artifact/?1&q=cloudfoundry-identity-common-2.0.3,,Do you confirm this is working as expected for you?,,Did I forget something?,,"Do you have any ETA for this? Thanks, -Alex",,Did u cd to 'karma-web' and then run mvn jetty:run?,,Can you provide any error logs or stack traces?,
aws_aws-sdk-java_issues_156,https://github.com/aws/aws-sdk-java/issues/156,After adding OSGi manifest generation in 1.6.9 it has now vanished again in 1.6.10! Could you please change line 7 to: and then add: to the list of plugins in the POM.XML,Could you check #353 and generated bundle? https://oss.sonatype.org/content/repositories/snapshots/org/msgpack/msgpack-core/0.8.4-SNAPSHOT/ I'm not sure the exported package is sufficient for OSGi.,,Which version(s) are you seeing this on?,,"What do you mean after ""component framework""?",,Can you provide the full exception?,,Does the IDE crash also if you move the app to another location?,,Could you please post the sample code snippet and the failure log?,,How recently have you tried referencing it? Maven was having issues yesterday due to the S3 outage. https://search.maven.org/#artifactdetails|com.amazonaws|aws-java-sdk-organizations|1.11.98|jar,,"Do you have any suggestions on how we would support both models? I suppose that creating mirror Maven repository for the bundle package is one possibility. Thanks, Wade",,Can you point me to what you are looking at? Thanks!,,Does this answer your question?,
vcstools_wstool_issues_7,https://github.com/vcstools/wstool/issues/7,"Running with: Result: Running with: Result: Possible fix: In wstool_cli.py, add `allow_other_element=True,` to the call to the MultiprojectCLI constructor.",Do you have a good reason why you want detached elements with wstool?,,"Do you have a user requiring a group that requires the same user? aka, a recursive requisite?",,Can you make this as a pull-request (or do I have overlooked that you made one already?).,,Do we still support cli.py or do we embrace alembic?,,What have you tried?,,maybe that is the actual problem here?,,Could you give an example of a failing test?,,Can you tell me more? Error? Traceback? Logs?,,How do you expect it to work?,,"What is ""combo height""? Please provide a test case, a description of the problem, and how different browsers do things. These things will help me assess the situation. Thanks",
